HOUSEID,FSA,PT,YearBuilt,FloorArea,BldgType,Storeys,FoundationType,Pre_Date,Post_Date,Pre_TotalEnergy,Post_TotalEnergy,Pre_HeatEnergy,Post_HeatEnergy,Pre_Electricity,Post_Electricity,Pre_NaturalGas,Post_NaturalGas,Pre_Oil,Post_Oil,Pre_Propane,Post_Propane,Pre_Wood,Post_Wood,Pre_AirLeakage,Post_AirLeakage,Pre_RoofInsulation,Post_RoofInsulation,Pre_WallInsulation,Post_WallInsulation,Pre_FoundationInsulation,Post_FoundationInsulation,Pre_FloorInsulation,Post_FloorInsulation,Pre_WindowCode,Post_WindowCode,Pre_HeatFuel,Post_HeatFuel,Pre_HeatType,Post_HeatType,Pre_HeatAFUE,Post_HeatAFUE,Pre_HeatSeasonalCOP,Post_HeatSeasonalCOP,Pre_HPType,Post_HPType,Pre_HPCOP,Post_HPCOP,Wall_Insulation_Upgrade,Roof_Insulation_Upgrade,Foundation_Insulation_Upgrade,Floor_Insulation_Upgrade,Windows_Change,Air_Tightness_Upgrade,Heating_Change,Cooling_Change,HeatPump_Addition,Shallow_Retrofit,Medium_Retrofit,Deep_Retrofit,EnergySavingPct,HeatEnergySavingPct,FuelSwitch
405124.0,C1E,PE,1985,235.6,Single detached,One storey,B1;B2,2008-05-01,2008-08-01,60600.1,50237.07,39744.15,29422.1,9339.1,9298.1,0.0,0.0,48860.04,39021.12,0.0,0.0,0.0,0.0,4.4839,3.7668,2.08,2.08,1.94,3.49,1.26,1.26,2.62,2.62,200004,200004,Oil,Oil,Boiler  with flue vent damper,Boiler  with flame retention head,0.0,85.0,68.9,82.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,True,True,False,False,False,True,False,0.17,0.26,False
410922.0,C1A,PE,1971,188.7,Single detached,One storey,B1,2008-05-01,2008-10-01,54020.15,39672.21,33120.82,18973.29,9382.5,9182.1,0.0,0.0,42547.26,29061.84,0.0,0.0,0.0,0.0,4.4606,3.6087,2.67,6.11,1.93,1.93,0.08,2.82,0.0,0.0,200022,200022,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.6,80.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,0.27,0.43,False
413862.0,C1A,PE,1951,222.3,Single detached,One and a half,B1,2008-06-01,2008-11-01,56078.03,54450.82,38060.33,36464.6,9381.2,9357.9,0.0,0.0,44509.74,42980.76,0.0,0.0,0.0,0.0,5.2729,4.738,3.96,3.96,1.83,2.1,0.14,0.42,0.0,0.0,200224,200224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.4,80.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,True,False,False,True,False,False,False,True,False,False,0.03,0.04,False
415188.0,C0A,PE,1863,231.1,Single detached,Two storeys,B1;C1;C2;F1;F2,2008-05-01,2008-12-01,78883.13,59976.73,60620.01,42049.95,9702.1,9415.1,0.0,0.0,65940.96,48192.96,0.0,0.0,0.0,0.0,13.7648,9.3229,2.42,3.51,1.84,1.84,0.17,1.93,0.0,0.0,200022,200022,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.4,80.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,0.24,0.31,False
418416.0,C1N,PE,1910,181.1,Single detached,Two storeys,B1,2008-06-01,2008-11-01,76146.14,42748.93,55017.75,22129.34,9611.6,9102.8,0.0,0.0,63418.5,32069.82,0.0,0.0,0.0,0.0,10.5759,6.3046,0.61,2.71,1.62,2.84,0.38,3.72,0.0,0.0,200002,223204,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.1,80.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,True,True,False,True,True,False,False,False,False,True,False,0.44,0.6,False
419137.0,C1A,PE,1972,183.3,Single detached,One storey,B1;B2,2008-06-01,2008-11-01,57137.32,37380.47,36245.29,16701.16,9375.2,9162.5,0.0,0.0,45524.64,26896.38,0.0,0.0,0.0,0.0,5.5249,4.1861,1.49,5.81,1.92,1.92,0.06,3.94,0.0,0.0,200002,200002.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.5,79.8,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,True,False,False,False,False,True,False,0.35,0.54,False
429154.0,C0B,PE,1962,166.4,Single detached,One storey,B1,2008-06-01,2008-09-01,33378.71,33639.8,15649.43,16017.77,9167.4,9053.1,0.0,0.0,23077.5,23435.52,0.0,0.0,0.0,0.0,4.4782,4.1508,5.14,5.14,1.93,2.15,2.64,2.64,0.0,0.0,200014,200014,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.9,79.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,-0.01,-0.02,False
433171.0,C1E,PE,1977,162.1,Single detached,One storey,B1;B2;B3;B4,2008-06-01,2008-11-01,41584.97,33704.41,23741.22,15988.68,9235.6,9138.3,0.0,0.0,30834.6,23415.12,0.0,0.0,0.0,0.0,3.387,3.1316,2.52,8.81,2.06,2.06,0.55,2.52,0.0,0.0,202004,202004,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.0,79.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.19,0.33,False
433174.0,C0B,PE,1949,205.4,Single detached,Two storeys,B1,2008-06-01,2008-11-01,63191.53,56333.09,45143.92,38365.17,9440.7,9367.6,0.0,0.0,51233.58,44765.76,0.0,0.0,0.0,0.0,4.0135,4.2076,1.94,4.29,1.15,1.15,0.06,0.58,0.0,0.0,202004,202004.0,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,78.1,78.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,0.11,0.15,False
435261.0,C0A,PE,1970,57.7,Single detached,One storey,C1;F1,2008-07-01,2008-11-01,25089.17,22876.1,10756.64,8514.15,14332.4,14361.8,0.0,0.0,10253.04,8115.12,0.0,0.0,0.0,0.0,11.2557,8.7686,2.86,2.86,1.72,2.42,0.48,0.48,0.0,0.0,200024,200014,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.3,79.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,True,True,False,False,False,True,False,False,0.09,0.21,False
442791.0,C1C,PE,1988,167.2,Single detached,One storey,B1;B2,2008-07-01,2008-10-01,40082.82,39464.9,19389.21,18844.12,9176.8,9104.0,0.0,0.0,29458.62,28938.42,0.0,0.0,0.0,0.0,3.5704,3.0072,4.44,4.44,2.72,2.72,0.86,0.86,0.0,0.0,200004,200004.0,Oil,Oil,Boiler  with flame retention head,"Direct vent, non-condensing furnace",0.0,85.0,80.1,82.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,True,True,False,False,True,False,False,0.02,0.03,False
453230.0,C0A,PE,2007,297.9,Single detached,One storey,B1,2008-06-01,2008-11-01,48584.92,16364.96,27457.83,4174.14,9610.3,16283.7,0.0,0.0,37149.42,77.52,0.0,0.0,0.0,0.0,2.7006,1.9662,5.0,8.81,2.87,2.87,0.33,5.16,0.0,0.0,200004,200004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.9,273.4,N/A {no Heat Pump},Water,0.0,3.67,False,True,True,False,False,True,False,False,True,False,False,True,0.66,0.85,False
462726.0,C1A,PE,1978,180.1,Single detached,One storey,B1,2008-08-01,2008-11-01,57006.01,48839.34,36247.73,28076.61,9241.4,9245.9,0.0,0.0,45527.7,37738.98,0.0,0.0,0.0,0.0,7.7663,7.3123,3.27,3.27,1.93,1.93,1.59,1.59,0.0,0.0,200002,200002.0,Oil,Oil,Boiler,Boiler  with flame retention head,0.0,86.8,68.9,84.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,False,True,False,False,False,True,False,0.14,0.23,False
472389.0,C0B,PE,1950,239.9,Single detached,Two storeys,B1,2008-08-01,2008-12-01,90054.41,84415.4,74119.2,68566.6,15495.9,15409.5,0.0,0.0,70647.24,65355.48,0.0,0.0,416.67,416.67,8.1186,6.2671,2.55,2.55,1.47,1.47,0.24,0.36,0.0,0.0,200004,200004.0,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,83.0,83.0,80.4,80.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,True,True,False,False,False,True,False,False,0.06,0.07,False
387125.0,C1A,PE,1971,149.3,Single detached,One storey,B1;B2,2008-04-01,2008-05-01,51231.77,45262.95,29731.63,23773.69,9179.5,9168.4,0.0,0.0,39316.92,33637.56,0.0,0.0,833.34,833.34,4.5062,3.9967,4.69,4.69,1.57,1.57,0.75,0.75,0.0,0.0,200002,200002,Oil,Oil,Boiler  with flue vent damper,Boiler  with flame retention head,0.0,85.0,68.0,81.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,False,0.12,0.2,False
413729.0,C1E,PE,1937,70.7,Single detached,Two storeys,B1,2008-03-01,2008-12-01,49400.42,47395.63,25096.28,23238.07,9205.0,9174.4,0.0,0.0,32176.92,30410.28,0.0,0.0,7083.39,6666.72,14.015,13.8162,2.62,2.62,1.71,2.21,0.51,0.51,0.56,0.56,200004,200004.0,Oil,Oil,Heater w/ flue vent damper,Heater w/ flue vent damper,0.0,0.0,76.4,76.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,0.04,0.07,False
418403.0,C1E,PE,1979,226.8,Single detached,One storey,B1;B2,2008-06-01,2008-10-01,43342.71,40857.83,24984.03,22548.26,9256.6,9208.7,0.0,0.0,32003.52,29680.98,0.0,0.0,416.67,416.67,4.5838,3.9833,3.07,3.07,1.93,1.93,0.86,0.86,0.0,0.0,200002,223204.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,86.9,80.5,84.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,0.06,0.1,False
490525.0,C1A,PE,1958,312.8,Single detached,Two storeys,B1,2008-09-01,2008-10-01,103037.44,85377.49,85348.77,67746.1,15167.3,15110.5,0.0,0.0,81351.12,64573.14,0.0,0.0,2916.69,2916.69,9.3505,7.2103,3.04,3.04,2.21,2.21,0.05,0.05,3.8,3.8,200002,200002.0,Oil,Oil,Boiler  with flue vent damper,Boiler  with flame retention head,0.0,85.0,68.6,81.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,False,0.17,0.21,False
362059.0,C0A,PE,1960,334.5,Single detached,Two storeys,B1,2008-02-01,2008-06-01,93269.83,31467.95,74282.93,12997.52,9744.4,21983.8,0.0,0.0,79034.7,0.0,0.0,9458.6,833.34,0.0,9.84,2.4413,4.49,7.04,1.83,3.1,0.07,2.15,0.0,0.0,100002,213214,Oil,Propane,Boiler,Condensing furnace,0.0,0.0,68.8,132.8,N/A {no Heat Pump},Air,0.0,2.0,True,True,True,False,True,True,True,False,True,False,False,True,0.66,0.83,True
507033.0,C1N,PE,1980,110.3,Single detached,One storey,B1,2008-09-01,2008-11-01,44703.3,37995.75,27283.19,20422.72,8760.0,8931.8,0.0,0.0,8254.86,8236.5,0.0,0.0,29166.9,22083.51,10.3551,3.05,3.16,3.16,1.84,1.84,0.25,0.37,0.0,0.0,200004.0,200004.0,Mixed wood,Mixed wood,Advanced airtight wood stove,Advanced airtight wood stove,0.0,0.0,63.8,63.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,0.15,0.25,False
513047.0,C0A,PE,2000,178.0,Single detached,One storey,B1,2008-08-01,2008-10-01,34152.63,27384.5,11249.9,4767.29,9097.4,11437.0,0.0,0.0,21700.5,13438.5,2282.21,1843.21,0.0,0.0,2.7479,2.1852,3.92,5.05,2.74,2.74,3.0,3.0,0.0,0.0,234004.0,234004,Oil,Oil,Mid-efficiency boiler  (no dil. air),Mid-efficiency boiler  (no dil. air),0.0,0.0,82.3,175.8,N/A {no Heat Pump},Air,0.0,4.051,False,True,False,False,True,True,False,True,True,False,True,False,0.2,0.58,False
500389.0,C0A,PE,1992,140.5,Single detached,One storey,B1;P1,2008-10-01,2009-06-01,28609.65,23764.38,14081.58,9261.16,28609.4,23764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4128,2.3914,3.84,5.25,2.73,2.73,1.06,3.49,0.0,0.0,200022,200022,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.17,0.34,False
450470.0,C1N,PE,2006,536.8,Single detached,Two storeys,,2008-08-01,2009-11-01,53601.4,26716.91,38282.64,11943.15,53601.0,26716.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3837,1.45,6.18,6.12,3.47,3.47,0.0,0.0,7.97,7.97,230004,230004,Electricity,Electricity,Electric Boiler,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,280.0,N/A {no Heat Pump},Water,0.0,3.67,False,False,False,False,False,False,True,True,True,False,False,True,0.5,0.69,False
399377.0,C1N,PE,1988,185.7,Single detached,One storey,B1,2008-05-01,2009-01-01,28916.59,27630.25,14439.39,13144.88,28916.4,27630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3959,2.1416,3.21,3.21,2.74,2.74,3.95,3.95,0.0,0.0,200002,233204,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,0.04,0.09,False
415558.0,C1A,PE,2006,176.3,Single detached,One storey,,2008-06-01,2009-01-01,30358.22,27846.67,16322.49,16515.99,30358.0,27846.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9572,2.9278,3.36,3.36,2.83,2.83,0.0,0.0,0.0,0.0,233224,233224,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,0.08,-0.01,False
431968.0,C0B,PE,2004,341.3,Single detached,One storey,B1;B2;P1,2008-07-01,2009-08-01,52220.2,49112.62,34307.5,31187.67,11419.8,11442.8,0.0,0.0,0.0,0.0,40690.35,37568.45,0.0,0.0,2.9888,2.6794,4.4,4.4,3.44,3.44,2.03,2.38,4.16,4.16,233214,233214,Propane,Propane,Induced draft fan boiler,Induced draft fan boiler,83.4,83.4,84.3,84.3,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,False,False,False,True,False,False,0.06,0.09,False
395413.0,C0A,PE,1984,305.7,Single detached,Two storeys,B1,2008-04-01,2009-09-01,49655.04,19838.1,32149.31,5544.29,9288.2,19837.9,0.0,0.0,0.0,0.0,40257.74,0.0,0.0,0.0,4.6372,3.6459,4.44,4.44,3.25,3.21,0.57,0.73,0.0,0.0,200022,233224,Propane,Electricity,Induced draft fan furnace,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,82.3,375.9,N/A {no Heat Pump},Water,0.0,4.7,False,False,True,False,True,True,True,True,True,False,False,True,0.6,0.83,True
419139.0,C1A,PE,1960,125.5,Single detached,Two storeys,B1,2008-06-01,2009-11-01,52230.75,45296.86,34697.83,27849.75,9239.9,9143.5,0.0,0.0,0.0,0.0,42874.69,36055.73,0.0,0.0,9.1576,8.4841,3.0,5.23,1.76,1.76,0.3,0.3,3.82,3.82,200002,200002,Propane,Propane,Furnace with spark ignition,Furnace with spark ignition,0.0,0.0,71.7,71.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,0.13,0.2,False
446317.0,C1N,PE,2004,153.6,Single detached,One storey,B1,2008-08-01,2009-01-01,31075.14,25939.49,14519.37,9577.13,29280.3,24144.7,0.0,0.0,0.0,0.0,1790.02,1790.02,0.0,0.0,3.6658,3.9954,5.93,5.93,2.73,2.73,1.54,3.68,0.0,0.0,233224,233224,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,0.17,0.34,False
467463.0,C0A,PE,2005,230.5,Mobile home,One storey,B1,2008-09-01,2009-02-01,31944.87,28151.81,15714.99,12013.1,30150.1,26357.0,0.0,0.0,0.0,0.0,1790.02,1790.02,0.0,0.0,2.6989,2.1282,6.1,6.03,2.7,2.65,1.66,2.51,4.97,4.97,233224,233224,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Forced air furnace,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,True,False,False,False,True,False,0.12,0.24,False
261500.0,C1A,PE,1917,230.2,Single detached,Two storeys,B1,2008-03-01,2009-09-01,69183.33,47280.24,51778.94,29967.63,60538.5,38727.4,0.0,0.0,8239.56,8151.84,0.0,0.0,0.0,0.0,12.1784,9.4684,3.09,5.58,2.29,2.29,0.05,3.82,0.0,0.0,200002,200002,Electricity,Electricity,Forced air furnace,Electric Boiler,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,True,False,False,False,True,False,0.32,0.42,False
441503.0,C1A,PE,1910,177.2,"Row house, end unit",Three storeys,B1;C1;F1,2008-07-01,2009-05-01,80770.54,58642.22,63486.09,41344.36,72245.6,50104.0,0.0,0.0,8125.32,8137.56,0.0,0.0,0.0,0.0,21.1661,14.7496,0.3,3.81,2.28,2.28,0.06,0.47,0.0,0.0,200002,223245,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,True,False,False,False,False,True,False,0.27,0.35,False
410920.0,C1A,PE,1993,380.6,Single detached,Two storeys,B1;B2;B3;P1,2008-06-01,2009-05-01,56272.95,27225.86,35086.56,12069.07,25604.7,25217.5,0.0,0.0,27521.64,204.0,1790.02,1790.02,0.0,0.0,2.1824,2.1296,0.82,0.82,2.73,2.73,1.12,1.82,0.0,0.0,233224,233224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,109.0,239.9,Air,Ground,2.0,3.6,False,False,True,False,False,False,False,False,False,False,False,True,0.52,0.66,False
446319.0,C1N,PE,2000,258.0,Single detached,One storey,,2008-08-01,2009-01-01,46119.87,19341.49,28444.92,6754.03,9592.9,19242.2,0.0,0.0,34815.66,94.86,0.0,0.0,0.0,0.0,1.7402,1.8893,6.27,6.27,2.77,3.53,0.0,0.0,0.0,0.0,230004,233204,Oil,Oil,"Direct vent, non-condensing furnace","Direct vent, non-condensing furnace",86.0,86.0,82.4,276.8,N/A {no Heat Pump},Water,0.0,3.67,True,False,False,False,True,False,False,True,True,False,False,True,0.58,0.76,False
415555.0,C0A,PE,2004,344.7,Single detached,One storey,B1,2008-06-01,2009-04-01,49306.64,40433.71,26312.27,25246.37,9683.0,13392.7,0.0,0.0,36057.0,24063.84,1790.02,1790.02,0.0,0.0,1.52,1.1758,7.28,7.28,3.91,3.91,2.85,2.85,0.0,0.0,233224,233224,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,74.5,74.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,0.18,0.04,False
387120.0,C0B,PE,1800,262.0,Single detached,Two storeys,B1,2008-04-01,2009-10-01,127107.96,91061.34,108081.36,75603.66,10428.8,10123.6,0.0,0.0,111213.66,0.0,0.0,80719.73,0.0,0.0,8.4621,10.4355,0.43,0.44,0.7,1.23,0.46,0.46,0.56,0.56,200002,233214,Oil,Propane,Furnace with flame retention head,Condensing furnace,0.0,90.0,79.9,93.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,True,False,True,False,False,False,True,False,0.28,0.3,True
218746.0,C1E,PE,1925,207.1,Single detached,Two storeys,B1;B2,2008-04-01,2009-07-01,48783.17,46730.82,30892.94,28836.95,9276.9,9287.4,0.0,0.0,37656.36,35689.8,0.0,0.0,0.0,0.0,3.7959,4.3488,4.76,4.76,1.54,1.54,0.24,0.72,0.0,0.0,200002,200224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.0,80.3,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,0.04,0.07,False
397901.0,C0A,PE,1989,97.9,Single detached,One storey,C1;F1,2008-05-01,2009-04-01,30824.91,29996.88,16602.16,15786.32,14222.6,14210.4,0.0,0.0,15824.28,15047.04,0.0,0.0,0.0,0.0,7.8446,7.6162,3.27,5.06,2.36,2.36,1.17,1.17,4.01,4.01,200002,200002,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.3,79.4,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,0.03,0.05,False
402833.0,C0A,PE,1996,239.2,Single detached,One storey,B1;P1,2008-03-01,2008-12-01,38563.84,22218.01,20860.14,4393.62,9148.5,13562.4,0.0,0.0,28037.76,8249.76,0.0,0.0,0.0,0.0,3.0154,2.5405,3.87,4.58,2.7,2.7,2.83,2.83,5.19,5.19,234004,234004,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,77.2,308.4,N/A {no Heat Pump},Water,0.0,3.94,False,True,False,False,False,True,False,False,True,False,True,False,0.42,0.79,False
415187.0,C1E,PE,1907,235.3,Single detached,Two storeys,B1;B2,2008-06-01,2009-11-01,66753.06,60476.68,48668.5,42480.67,9518.4,9421.5,0.0,0.0,54553.68,48664.2,0.0,0.0,0.0,0.0,8.0488,7.6769,2.96,4.2,2.02,2.33,0.66,0.66,0.0,0.0,200024,233224,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.6,80.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,True,False,False,True,False,False,False,False,True,False,False,0.09,0.13,False
449279.0,C0A,PE,1993,446.9,Single detached,One storey,B1,2008-08-01,2009-02-01,57263.65,25841.6,38654.31,9798.75,10036.7,25693.6,0.0,0.0,45014.64,140.76,0.0,0.0,0.0,0.0,1.6717,1.5584,3.18,3.18,2.66,2.66,1.95,1.95,0.0,0.0,200012,233214,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.3,265.6,N/A {no Heat Pump},Ground,0.0,3.5,False,False,False,False,True,False,False,False,True,False,False,True,0.55,0.75,False
395416.0,C1N,PE,1978,336.8,Single detached,Two storeys,B1,2008-04-01,2009-02-01,62824.28,60198.59,42950.48,40372.88,9477.0,9430.1,0.0,0.0,49138.5,46680.3,1790.02,1790.02,0.0,0.0,3.4393,3.3547,4.25,6.33,2.02,1.99,0.31,0.42,0.0,0.0,200014,200002,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.8,80.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,True,False,False,False,False,True,False,False,0.04,0.06,False
516921.0,C0A,PE,1960,138.4,Single detached,One storey,B1,2008-11-01,2009-08-01,46431.62,31556.84,32071.48,16821.08,46431.2,14735.7,0.0,0.0,0.0,16033.38,0.0,0.0,0.0,0.0,10.1187,4.2188,2.07,6.34,1.93,1.93,0.04,1.92,0.56,0.56,200004,200004,Electricity,Oil,Baseboard/Hydronic/Plenum(duct) htrs.,Mid-efficiency furnace (no dil. air),0.0,85.3,100.0,77.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,True,True,False,False,False,True,False,0.32,0.48,True
415550.0,C0A,PE,1973,170.9,Mobile home,One storey,B1;B2,2008-06-01,2009-01-01,49392.01,48544.0,31522.47,30688.94,9247.9,9235.1,0.0,0.0,38263.26,37467.66,0.0,0.0,0.0,0.0,8.86,7.6147,3.98,3.89,2.38,2.38,0.14,0.14,0.0,0.0,200024,200022,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.1,80.1,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,0.02,0.03,False
463537.0,C0A,PE,1977,233.6,Single detached,One storey,B1;B2,2008-09-01,2009-12-01,55625.92,52012.0,31863.75,28362.62,9366.1,9253.4,0.0,0.0,33115.32,29778.9,0.0,0.0,9583.41,9583.41,4.3809,4.2179,2.22,5.04,2.19,2.19,0.6,0.6,0.0,0.0,200214,200214,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.4,79.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,0.06,0.11,False
46976.0,C0A,PE,1974,191.2,Single detached,One storey,B1;B2,2008-07-01,2009-01-01,47769.49,40878.38,26948.02,20165.94,9304.6,9195.6,0.0,0.0,36662.88,30199.14,0.0,0.0,0.0,0.0,4.0117,4.0032,3.22,5.47,2.12,2.12,0.7,2.01,0.0,0.0,200024,200024,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.3,80.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.14,0.25,False
93880.0,C1A,PE,1985,211.0,Single detached,One storey,B1;B2,2008-08-01,2009-03-01,45428.53,34976.11,24691.39,20689.55,9220.3,14286.4,0.0,0.0,34512.72,19720.68,0.0,0.0,0.0,0.0,4.2004,3.6254,5.11,5.11,3.34,3.34,1.94,2.62,4.93,4.93,200024,200024,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,80.1,79.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,0.23,0.16,False
101596.0,C0B,PE,1920,366.7,Single detached,Two and a half,B1,2008-08-01,2008-12-01,111288.83,36530.71,100959.2,16145.85,10329.6,27073.6,0.0,0.0,96230.88,9013.74,0.0,0.0,0.0,0.0,11.23,6.5662,2.3,2.3,1.86,1.86,1.36,0.48,0.0,0.0,200224,200224,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.4,331.0,N/A {no Heat Pump},Ground,0.0,4.49,False,False,False,False,False,True,False,False,True,False,False,True,0.67,0.84,False
