fsa,characteristic_id,characteristic_name,count_total,rate_total
V4A,1999,"  No certificate, diploma or degree",3225.0,10.1
V4A,2000,  High (secondary) school diploma or equivalency certificate,9350.0,29.2
V4A,2001,"  Postsecondary certificate, diploma or degree",19430.0,60.7
V4A,2002,    Postsecondary certificate or diploma below bachelor level,9045.0,28.3
V4A,2008,    Bachelor's degree or higher,10385.0,32.5
V4A,2009,      Bachelor's degree,6475.0,20.2
V4A,2012,      Master's degree,2305.0,7.2
V4A,2013,      Earned doctorate,355.0,1.1
V4B,1,"Population, 2021",21828.0,
V4B,8,Total - Age groups of the population - 100% data,21830.0,100.0
V4B,9,  0 to 14 years,1970.0,9.0
V4B,13,  15 to 64 years,11710.0,53.6
V4B,24,  65 years and over,8150.0,37.3
V4B,25,    65 to 69 years,2010.0,9.2
V4B,26,    70 to 74 years,2020.0,9.3
V4B,27,    75 to 79 years,1535.0,7.0
V4B,28,    80 to 84 years,1150.0,5.3
V4B,29,    85 years and over,1430.0,6.6
V4B,30,      85 to 89 years,780.0,3.6
V4B,40,Median age of the population,58.0,58.0
V4B,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,20745.0,100.0
V4B,386,  English and French,1680.0,8.1
V4B,1414,Total - Private households by tenure - 25% sample data,10715.0,100.0
V4B,1415,  Owner,6955.0,64.9
V4B,1416,  Renter,3760.0,35.1
V4B,1486,  Median monthly shelter costs for owned dwellings ($),1160.0,1160.0
V4B,1488,  Median value of dwellings ($),900000.0,900000.0
V4B,1494,  Median monthly shelter costs for rented dwellings ($),1350.0,1350.0
V4B,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",18715.0,100.0
V4B,1999,"  No certificate, diploma or degree",1825.0,9.8
V4B,2000,  High (secondary) school diploma or equivalency certificate,5660.0,30.2
V4B,2001,"  Postsecondary certificate, diploma or degree",11230.0,60.0
V4B,2002,    Postsecondary certificate or diploma below bachelor level,5700.0,30.5
V4B,2008,    Bachelor's degree or higher,5530.0,29.5
V4B,2009,      Bachelor's degree,3335.0,17.8
V4B,2012,      Master's degree,1280.0,6.8
V4B,2013,      Earned doctorate,210.0,1.1
V4C,1,"Population, 2021",48434.0,
V4C,8,Total - Age groups of the population - 100% data,48435.0,100.0
V4C,9,  0 to 14 years,7535.0,15.6
V4C,13,  15 to 64 years,33495.0,69.2
V4C,24,  65 years and over,7410.0,15.3
V4C,25,    65 to 69 years,2435.0,5.0
V4C,26,    70 to 74 years,2120.0,4.4
V4C,27,    75 to 79 years,1365.0,2.8
V4C,28,    80 to 84 years,840.0,1.7
V4C,29,    85 years and over,650.0,1.3
V4C,30,      85 to 89 years,440.0,0.9
V4C,40,Median age of the population,38.8,38.8
V4C,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,48390.0,100.0
V4C,386,  English and French,2200.0,4.5
V4C,1414,Total - Private households by tenure - 25% sample data,15090.0,100.0
V4C,1415,  Owner,10735.0,71.1
V4C,1416,  Renter,4360.0,28.9
V4C,1486,  Median monthly shelter costs for owned dwellings ($),1960.0,1960.0
V4C,1488,  Median value of dwellings ($),1100000.0,1100000.0
V4C,1494,  Median monthly shelter costs for rented dwellings ($),1400.0,1400.0
V4C,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",40855.0,100.0
V4C,1999,"  No certificate, diploma or degree",6890.0,16.9
V4C,2000,  High (secondary) school diploma or equivalency certificate,13765.0,33.7
V4C,2001,"  Postsecondary certificate, diploma or degree",20200.0,49.4
V4C,2002,    Postsecondary certificate or diploma below bachelor level,10995.0,26.9
V4C,2008,    Bachelor's degree or higher,9205.0,22.5
V4C,2009,      Bachelor's degree,6275.0,15.4
V4C,2012,      Master's degree,2045.0,5.0
V4C,2013,      Earned doctorate,105.0,0.3
V4E,1,"Population, 2021",12280.0,
V4E,8,Total - Age groups of the population - 100% data,12280.0,100.0
V4E,9,  0 to 14 years,1915.0,15.6
V4E,13,  15 to 64 years,8015.0,65.3
V4E,24,  65 years and over,2350.0,19.1
V4E,25,    65 to 69 years,765.0,6.2
V4E,26,    70 to 74 years,735.0,6.0
V4E,27,    75 to 79 years,405.0,3.3
V4E,28,    80 to 84 years,270.0,2.2
V4E,29,    85 years and over,175.0,1.4
V4E,30,      85 to 89 years,125.0,1.0
V4E,40,Median age of the population,44.0,44.0
V4E,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,12175.0,100.0
V4E,386,  English and French,920.0,7.6
V4E,1414,Total - Private households by tenure - 25% sample data,3915.0,100.0
V4E,1415,  Owner,3415.0,87.2
V4E,1416,  Renter,505.0,12.9
V4E,1486,  Median monthly shelter costs for owned dwellings ($),1320.0,1320.0
V4E,1488,  Median value of dwellings ($),1200000.0,1200000.0
V4E,1494,  Median monthly shelter costs for rented dwellings ($),1800.0,1800.0
V4E,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",10195.0,100.0
V4E,1999,"  No certificate, diploma or degree",1225.0,12.0
V4E,2000,  High (secondary) school diploma or equivalency certificate,2915.0,28.6
V4E,2001,"  Postsecondary certificate, diploma or degree",6055.0,59.4
V4E,2002,    Postsecondary certificate or diploma below bachelor level,2685.0,26.3
V4E,2008,    Bachelor's degree or higher,3375.0,33.1
V4E,2009,      Bachelor's degree,2170.0,21.3
V4E,2012,      Master's degree,815.0,8.0
V4E,2013,      Earned doctorate,100.0,1.0
V4G,1,"Population, 2021",72.0,
V4G,8,Total - Age groups of the population - 100% data,75.0,100.0
V4G,9,  0 to 14 years,10.0,13.3
V4G,13,  15 to 64 years,50.0,66.7
V4G,24,  65 years and over,15.0,20.0
V4G,25,    65 to 69 years,5.0,6.7
V4G,26,    70 to 74 years,5.0,6.7
V4G,27,    75 to 79 years,0.0,0.0
V4G,28,    80 to 84 years,0.0,0.0
V4G,29,    85 years and over,0.0,0.0
V4G,30,      85 to 89 years,0.0,0.0
V4G,40,Median age of the population,43.2,43.2
V4G,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,75.0,100.0
V4G,386,  English and French,0.0,0.0
V4G,1414,Total - Private households by tenure - 25% sample data,20.0,100.0
V4G,1415,  Owner,10.0,50.0
V4G,1416,  Renter,15.0,75.0
V4G,1486,  Median monthly shelter costs for owned dwellings ($),,
V4G,1488,  Median value of dwellings ($),,
V4G,1494,  Median monthly shelter costs for rented dwellings ($),,
V4G,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",50.0,100.0
V4G,1999,"  No certificate, diploma or degree",10.0,20.0
V4G,2000,  High (secondary) school diploma or equivalency certificate,15.0,30.0
V4G,2001,"  Postsecondary certificate, diploma or degree",20.0,40.0
V4G,2002,    Postsecondary certificate or diploma below bachelor level,15.0,30.0
V4G,2008,    Bachelor's degree or higher,0.0,0.0
V4G,2009,      Bachelor's degree,0.0,0.0
V4G,2012,      Master's degree,0.0,0.0
V4G,2013,      Earned doctorate,0.0,0.0
V4K,1,"Population, 2021",25193.0,
V4K,8,Total - Age groups of the population - 100% data,25195.0,100.0
V4K,9,  0 to 14 years,3815.0,15.1
V4K,13,  15 to 64 years,15325.0,60.8
V4K,24,  65 years and over,6055.0,24.0
V4K,25,    65 to 69 years,1725.0,6.8
V4K,26,    70 to 74 years,1525.0,6.1
V4K,27,    75 to 79 years,1240.0,4.9
V4K,28,    80 to 84 years,740.0,2.9
V4K,29,    85 years and over,820.0,3.3
V4K,30,      85 to 89 years,480.0,1.9
V4K,40,Median age of the population,47.2,47.2
V4K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,24635.0,100.0
V4K,386,  English and French,1590.0,6.5
V4K,1414,Total - Private households by tenure - 25% sample data,9725.0,100.0
V4K,1415,  Owner,7585.0,78.0
V4K,1416,  Renter,2135.0,22.0
V4K,1486,  Median monthly shelter costs for owned dwellings ($),1290.0,1290.0
V4K,1488,  Median value of dwellings ($),1000000.0,1000000.0
V4K,1494,  Median monthly shelter costs for rented dwellings ($),1330.0,1330.0
V4K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",20840.0,100.0
V4K,1999,"  No certificate, diploma or degree",2380.0,11.4
V4K,2000,  High (secondary) school diploma or equivalency certificate,6855.0,32.9
V4K,2001,"  Postsecondary certificate, diploma or degree",11600.0,55.7
V4K,2002,    Postsecondary certificate or diploma below bachelor level,6355.0,30.5
V4K,2008,    Bachelor's degree or higher,5240.0,25.1
V4K,2009,      Bachelor's degree,3505.0,16.8
V4K,2012,      Master's degree,1055.0,5.1
V4K,2013,      Earned doctorate,160.0,0.8
V4L,1,"Population, 2021",7874.0,
V4L,8,Total - Age groups of the population - 100% data,7875.0,100.0
V4L,9,  0 to 14 years,1000.0,12.7
V4L,13,  15 to 64 years,4280.0,54.3
V4L,24,  65 years and over,2595.0,33.0
V4L,25,    65 to 69 years,670.0,8.5
V4L,26,    70 to 74 years,635.0,8.1
V4L,27,    75 to 79 years,505.0,6.4
V4L,28,    80 to 84 years,365.0,4.6
V4L,29,    85 years and over,425.0,5.4
V4L,30,      85 to 89 years,300.0,3.8
V4L,40,Median age of the population,54.8,54.8
V4L,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,7735.0,100.0
V4L,386,  English and French,690.0,8.9
V4L,1414,Total - Private households by tenure - 25% sample data,3485.0,100.0
V4L,1415,  Owner,2550.0,73.2
V4L,1416,  Renter,940.0,27.0
V4L,1486,  Median monthly shelter costs for owned dwellings ($),1030.0,1030.0
V4L,1488,  Median value of dwellings ($),1250000.0,1250000.0
V4L,1494,  Median monthly shelter costs for rented dwellings ($),1350.0,1350.0
V4L,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",6550.0,100.0
V4L,1999,"  No certificate, diploma or degree",525.0,8.0
V4L,2000,  High (secondary) school diploma or equivalency certificate,2125.0,32.4
V4L,2001,"  Postsecondary certificate, diploma or degree",3900.0,59.5
V4L,2002,    Postsecondary certificate or diploma below bachelor level,1905.0,29.1
V4L,2008,    Bachelor's degree or higher,1995.0,30.5
V4L,2009,      Bachelor's degree,1140.0,17.4
V4L,2012,      Master's degree,485.0,7.4
V4L,2013,      Earned doctorate,85.0,1.3
V4M,1,"Population, 2021",16805.0,
V4M,8,Total - Age groups of the population - 100% data,16805.0,100.0
V4M,9,  0 to 14 years,2475.0,14.7
V4M,13,  15 to 64 years,10080.0,60.0
V4M,24,  65 years and over,4250.0,25.3
V4M,25,    65 to 69 years,1145.0,6.8
V4M,26,    70 to 74 years,1100.0,6.5
V4M,27,    75 to 79 years,890.0,5.3
V4M,28,    80 to 84 years,585.0,3.5
V4M,29,    85 years and over,530.0,3.2
V4M,30,      85 to 89 years,315.0,1.9
V4M,40,Median age of the population,49.6,49.6
V4M,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,16705.0,100.0
V4M,386,  English and French,1595.0,9.5
V4M,1414,Total - Private households by tenure - 25% sample data,6740.0,100.0
V4M,1415,  Owner,5200.0,77.2
V4M,1416,  Renter,1500.0,22.3
V4M,1486,  Median monthly shelter costs for owned dwellings ($),1120.0,1120.0
V4M,1488,  Median value of dwellings ($),1290000.0,1290000.0
V4M,1494,  Median monthly shelter costs for rented dwellings ($),1860.0,1860.0
V4M,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",14135.0,100.0
V4M,1999,"  No certificate, diploma or degree",1420.0,10.0
V4M,2000,  High (secondary) school diploma or equivalency certificate,4125.0,29.2
V4M,2001,"  Postsecondary certificate, diploma or degree",8585.0,60.7
V4M,2002,    Postsecondary certificate or diploma below bachelor level,4260.0,30.1
V4M,2008,    Bachelor's degree or higher,4325.0,30.6
V4M,2009,      Bachelor's degree,2700.0,19.1
V4M,2012,      Master's degree,975.0,6.9
V4M,2013,      Earned doctorate,170.0,1.2
V4N,1,"Population, 2021",86011.0,
V4N,8,Total - Age groups of the population - 100% data,86010.0,100.0
V4N,9,  0 to 14 years,15475.0,18.0
V4N,13,  15 to 64 years,58780.0,68.3
V4N,24,  65 years and over,11755.0,13.7
V4N,25,    65 to 69 years,3900.0,4.5
V4N,26,    70 to 74 years,2990.0,3.5
V4N,27,    75 to 79 years,1955.0,2.3
V4N,28,    80 to 84 years,1320.0,1.5
V4N,29,    85 years and over,1595.0,1.9
V4N,30,      85 to 89 years,930.0,1.1
V4N,40,Median age of the population,38.8,38.8
V4N,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,85420.0,100.0
V4N,386,  English and French,3235.0,3.8
V4N,1414,Total - Private households by tenure - 25% sample data,27600.0,100.0
V4N,1415,  Owner,21645.0,78.4
V4N,1416,  Renter,5960.0,21.6
V4N,1486,  Median monthly shelter costs for owned dwellings ($),1900.0,1900.0
V4N,1488,  Median value of dwellings ($),1000000.0,1000000.0
V4N,1494,  Median monthly shelter costs for rented dwellings ($),1300.0,1300.0
V4N,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",69545.0,100.0
V4N,1999,"  No certificate, diploma or degree",9315.0,13.4
V4N,2000,  High (secondary) school diploma or equivalency certificate,20555.0,29.6
V4N,2001,"  Postsecondary certificate, diploma or degree",39680.0,57.1
V4N,2002,    Postsecondary certificate or diploma below bachelor level,18515.0,26.6
V4N,2008,    Bachelor's degree or higher,21165.0,30.4
V4N,2009,      Bachelor's degree,14335.0,20.6
V4N,2012,      Master's degree,4385.0,6.3
V4N,2013,      Earned doctorate,460.0,0.7
V4P,1,"Population, 2021",13950.0,
V4P,8,Total - Age groups of the population - 100% data,13950.0,100.0
V4P,9,  0 to 14 years,2020.0,14.5
V4P,13,  15 to 64 years,8255.0,59.2
V4P,24,  65 years and over,3680.0,26.4
V4P,25,    65 to 69 years,950.0,6.8
V4P,26,    70 to 74 years,950.0,6.8
V4P,27,    75 to 79 years,755.0,5.4
V4P,28,    80 to 84 years,530.0,3.8
V4P,29,    85 years and over,490.0,3.5
V4P,30,      85 to 89 years,300.0,2.2
V4P,40,Median age of the population,48.4,48.4
V4P,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,13860.0,100.0
V4P,386,  English and French,930.0,6.7
V4P,1414,Total - Private households by tenure - 25% sample data,5510.0,100.0
V4P,1415,  Owner,4340.0,78.8
V4P,1416,  Renter,1165.0,21.1
V4P,1486,  Median monthly shelter costs for owned dwellings ($),1460.0,1460.0
V4P,1488,  Median value of dwellings ($),1100000.0,1100000.0
V4P,1494,  Median monthly shelter costs for rented dwellings ($),1310.0,1310.0
V4P,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",11735.0,100.0
V4P,1999,"  No certificate, diploma or degree",1090.0,9.3
V4P,2000,  High (secondary) school diploma or equivalency certificate,3335.0,28.4
V4P,2001,"  Postsecondary certificate, diploma or degree",7310.0,62.3
V4P,2002,    Postsecondary certificate or diploma below bachelor level,3135.0,26.7
V4P,2008,    Bachelor's degree or higher,4170.0,35.5
V4P,2009,      Bachelor's degree,2445.0,20.8
V4P,2012,      Master's degree,975.0,8.3
V4P,2013,      Earned doctorate,150.0,1.3
V4R,1,"Population, 2021",17038.0,
V4R,8,Total - Age groups of the population - 100% data,17040.0,100.0
V4R,9,  0 to 14 years,3335.0,19.6
V4R,13,  15 to 64 years,11520.0,67.6
V4R,24,  65 years and over,2185.0,12.8
V4R,25,    65 to 69 years,855.0,5.0
V4R,26,    70 to 74 years,615.0,3.6
V4R,27,    75 to 79 years,355.0,2.1
V4R,28,    80 to 84 years,195.0,1.1
V4R,29,    85 years and over,165.0,1.0
V4R,30,      85 to 89 years,115.0,0.7
V4R,40,Median age of the population,40.0,40.0
V4R,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,16920.0,100.0
V4R,386,  English and French,1020.0,6.0
V4R,1414,Total - Private households by tenure - 25% sample data,5560.0,100.0
V4R,1415,  Owner,4900.0,88.1
V4R,1416,  Renter,665.0,12.0
V4R,1486,  Median monthly shelter costs for owned dwellings ($),2100.0,2100.0
V4R,1488,  Median value of dwellings ($),1100000.0,1100000.0
V4R,1494,  Median monthly shelter costs for rented dwellings ($),1700.0,1700.0
V4R,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",13270.0,100.0
V4R,1999,"  No certificate, diploma or degree",1545.0,11.6
V4R,2000,  High (secondary) school diploma or equivalency certificate,4405.0,33.2
V4R,2001,"  Postsecondary certificate, diploma or degree",7325.0,55.2
