FSA,Bracket,Number
M5S,"$35,000 to $40,000",420
M5S,"$40,000 to $45,000",440
M5S,"$45,000 to $50,000",380
M5S,"$50,000 to $55,000",340
M5S,"$55,000 to $60,000",300
M5S,"$60,000 to $70,000",610
M5S,"$70,000 to $80,000",560
M5S,"$80,000 to $90,000",510
M5S,"$90,000 to $100,000",440
M5S,"$100,000 to $150,000",1300
M5S,"$150,000 to $250,000",840
M5S,"over $250,000",730
M5T,"Under $5,000",2020
M5T,"$5,000  to $10,000",890
M5T,"$10,000 to $15,000",1190
M5T,"$15,000 to $20,000",1570
M5T,"$20,000 to $25,000",1750
M5T,"$25,000 to $30,000",890
M5T,"$30,000 to $35,000",700
M5T,"$35,000 to $40,000",610
M5T,"$40,000 to $45,000",480
M5T,"$45,000 to $50,000",460
M5T,"$50,000 to $55,000",430
M5T,"$55,000 to $60,000",340
M5T,"$60,000 to $70,000",630
M5T,"$70,000 to $80,000",520
M5T,"$80,000 to $90,000",460
M5T,"$90,000 to $100,000",380
M5T,"$100,000 to $150,000",950
M5T,"$150,000 to $250,000",530
M5T,"over $250,000",300
M5V,"Under $5,000",3600
M5V,"$5,000  to $10,000",1240
M5V,"$10,000 to $15,000",1480
M5V,"$15,000 to $20,000",1830
M5V,"$20,000 to $25,000",1910
M5V,"$25,000 to $30,000",1510
M5V,"$30,000 to $35,000",1360
M5V,"$35,000 to $40,000",1300
M5V,"$40,000 to $45,000",1320
M5V,"$45,000 to $50,000",1410
M5V,"$50,000 to $55,000",1380
M5V,"$55,000 to $60,000",1420
M5V,"$60,000 to $70,000",2800
M5V,"$70,000 to $80,000",2910
M5V,"$80,000 to $90,000",2830
M5V,"$90,000 to $100,000",2500
M5V,"$100,000 to $150,000",7500
M5V,"$150,000 to $250,000",3930
M5V,"over $250,000",2090
M5W,"Under $5,000",0
M5W,"$5,000  to $10,000",0
M5W,"$10,000 to $15,000",0
M5W,"$15,000 to $20,000",0
M5W,"$20,000 to $25,000",10
M5W,"$25,000 to $30,000",0
M5W,"$30,000 to $35,000",0
M5W,"$35,000 to $40,000",0
M5W,"$40,000 to $45,000",0
M5W,"$45,000 to $50,000",0
M5W,"$50,000 to $55,000",0
M5W,"$55,000 to $60,000",0
M5W,"$60,000 to $70,000",0
M5W,"$70,000 to $80,000",0
M5W,"$80,000 to $90,000",0
M5W,"$90,000 to $100,000",0
M5W,"$100,000 to $150,000",0
M5W,"$150,000 to $250,000",0
M5W,"over $250,000",0
M5X,"Under $5,000",0
M5X,"$5,000  to $10,000",0
M5X,"$10,000 to $15,000",0
M5X,"$15,000 to $20,000",0
M5X,"$20,000 to $25,000",0
M5X,"$25,000 to $30,000",0
M5X,"$30,000 to $35,000",0
M5X,"$35,000 to $40,000",0
M5X,"$40,000 to $45,000",0
M5X,"$45,000 to $50,000",0
M5X,"$50,000 to $55,000",0
M5X,"$55,000 to $60,000",0
M5X,"$60,000 to $70,000",0
M5X,"$70,000 to $80,000",0
M5X,"$80,000 to $90,000",0
M5X,"$90,000 to $100,000",0
M5X,"$100,000 to $150,000",0
M5X,"$150,000 to $250,000",0
M5X,"over $250,000",30
M6A,"Under $5,000",1760
M6A,"$5,000  to $10,000",880
M6A,"$10,000 to $15,000",1210
M6A,"$15,000 to $20,000",1510
M6A,"$20,000 to $25,000",1950
M6A,"$25,000 to $30,000",1240
M6A,"$30,000 to $35,000",1080
M6A,"$35,000 to $40,000",1050
M6A,"$40,000 to $45,000",870
M6A,"$45,000 to $50,000",850
M6A,"$50,000 to $55,000",720
M6A,"$55,000 to $60,000",620
M6A,"$60,000 to $70,000",960
M6A,"$70,000 to $80,000",740
M6A,"$80,000 to $90,000",580
M6A,"$90,000 to $100,000",480
M6A,"$100,000 to $150,000",1000
M6A,"$150,000 to $250,000",450
M6A,"over $250,000",230
M6B,"Under $5,000",1900
M6B,"$5,000  to $10,000",930
M6B,"$10,000 to $15,000",1360
M6B,"$15,000 to $20,000",1850
M6B,"$20,000 to $25,000",2360
M6B,"$25,000 to $30,000",1510
M6B,"$30,000 to $35,000",1310
M6B,"$35,000 to $40,000",1200
M6B,"$40,000 to $45,000",1040
M6B,"$45,000 to $50,000",1030
M6B,"$50,000 to $55,000",890
M6B,"$55,000 to $60,000",790
M6B,"$60,000 to $70,000",1250
M6B,"$70,000 to $80,000",990
M6B,"$80,000 to $90,000",790
M6B,"$90,000 to $100,000",670
M6B,"$100,000 to $150,000",1570
M6B,"$150,000 to $250,000",930
M6B,"over $250,000",840
M6C,"Under $5,000",1290
M6C,"$5,000  to $10,000",630
M6C,"$10,000 to $15,000",940
M6C,"$15,000 to $20,000",1190
M6C,"$20,000 to $25,000",1580
M6C,"$25,000 to $30,000",1020
M6C,"$30,000 to $35,000",950
M6C,"$35,000 to $40,000",830
M6C,"$40,000 to $45,000",740
M6C,"$45,000 to $50,000",720
M6C,"$50,000 to $55,000",650
M6C,"$55,000 to $60,000",570
M6C,"$60,000 to $70,000",950
M6C,"$70,000 to $80,000",820
M6C,"$80,000 to $90,000",730
M6C,"$90,000 to $100,000",630
M6C,"$100,000 to $150,000",1880
M6C,"$150,000 to $250,000",1340
M6C,"over $250,000",1190
M6E,"Under $5,000",2390
M6E,"$5,000  to $10,000",1250
M6E,"$10,000 to $15,000",1970
M6E,"$15,000 to $20,000",2590
M6E,"$20,000 to $25,000",3360
M6E,"$25,000 to $30,000",2170
M6E,"$30,000 to $35,000",1880
M6E,"$35,000 to $40,000",1670
M6E,"$40,000 to $45,000",1570
M6E,"$45,000 to $50,000",1470
M6E,"$50,000 to $55,000",1240
M6E,"$55,000 to $60,000",1040
M6E,"$60,000 to $70,000",1720
M6E,"$70,000 to $80,000",1320
M6E,"$80,000 to $90,000",1140
M6E,"$90,000 to $100,000",910
M6E,"$100,000 to $150,000",1890
M6E,"$150,000 to $250,000",710
M6E,"over $250,000",220
M6G,"Under $5,000",1520
M6G,"$5,000  to $10,000",840
M6G,"$10,000 to $15,000",1190
M6G,"$15,000 to $20,000",1590
M6G,"$20,000 to $25,000",2170
M6G,"$25,000 to $30,000",1390
M6G,"$30,000 to $35,000",1190
M6G,"$35,000 to $40,000",1000
M6G,"$40,000 to $45,000",860
M6G,"$45,000 to $50,000",810
M6G,"$50,000 to $55,000",820
M6G,"$55,000 to $60,000",680
M6G,"$60,000 to $70,000",1300
M6G,"$70,000 to $80,000",1170
M6G,"$80,000 to $90,000",1020
M6G,"$90,000 to $100,000",830
M6G,"$100,000 to $150,000",2440
M6G,"$150,000 to $250,000",1590
M6G,"over $250,000",1050
M6H,"Under $5,000",2430
M6H,"$5,000  to $10,000",1300
M6H,"$10,000 to $15,000",2060
M6H,"$15,000 to $20,000",2680
M6H,"$20,000 to $25,000",3340
M6H,"$25,000 to $30,000",2290
M6H,"$30,000 to $35,000",2000
M6H,"$35,000 to $40,000",1760
M6H,"$40,000 to $45,000",1520
M6H,"$45,000 to $50,000",1430
M6H,"$50,000 to $55,000",1280
M6H,"$55,000 to $60,000",1180
M6H,"$60,000 to $70,000",2050
M6H,"$70,000 to $80,000",1740
M6H,"$80,000 to $90,000",1520
M6H,"$90,000 to $100,000",1200
M6H,"$100,000 to $150,000",3050
M6H,"$150,000 to $250,000",1400
M6H,"over $250,000",630
M6J,"Under $5,000",1570
M6J,"$5,000  to $10,000",810
M6J,"$10,000 to $15,000",1260
M6J,"$15,000 to $20,000",1630
M6J,"$20,000 to $25,000",2170
M6J,"$25,000 to $30,000",1380
M6J,"$30,000 to $35,000",1120
M6J,"$35,000 to $40,000",1010
M6J,"$40,000 to $45,000",960
M6J,"$45,000 to $50,000",920
M6J,"$50,000 to $55,000",770
M6J,"$55,000 to $60,000",750
M6J,"$60,000 to $70,000",1360
M6J,"$70,000 to $80,000",1210
M6J,"$80,000 to $90,000",1090
M6J,"$90,000 to $100,000",980
M6J,"$100,000 to $150,000",2760
M6J,"$150,000 to $250,000",1560
M6J,"over $250,000",1060
M6K,"Under $5,000",2230
M6K,"$5,000  to $10,000",1160
M6K,"$10,000 to $15,000",1860
M6K,"$15,000 to $20,000",2470
M6K,"$20,000 to $25,000",3010
M6K,"$25,000 to $30,000",1760
M6K,"$30,000 to $35,000",1570
M6K,"$35,000 to $40,000",1430
M6K,"$40,000 to $45,000",1280
M6K,"$45,000 to $50,000",1240
M6K,"$50,000 to $55,000",1110
M6K,"$55,000 to $60,000",980
M6K,"$60,000 to $70,000",1910
M6K,"$70,000 to $80,000",1570
M6K,"$80,000 to $90,000",1430
M6K,"$90,000 to $100,000",1190
M6K,"$100,000 to $150,000",3170
M6K,"$150,000 to $250,000",1430
M6K,"over $250,000",560
M6L,"Under $5,000",1550
M6L,"$5,000  to $10,000",730
M6L,"$10,000 to $15,000",1080
M6L,"$15,000 to $20,000",1550
M6L,"$20,000 to $25,000",2050
M6L,"$25,000 to $30,000",1330
M6L,"$30,000 to $35,000",1060
M6L,"$35,000 to $40,000",970
M6L,"$40,000 to $45,000",860
M6L,"$45,000 to $50,000",810
M6L,"$50,000 to $55,000",670
M6L,"$55,000 to $60,000",580
M6L,"$60,000 to $70,000",870
M6L,"$70,000 to $80,000",660
M6L,"$80,000 to $90,000",490
M6L,"$90,000 to $100,000",370
M6L,"$100,000 to $150,000",820
M6L,"$150,000 to $250,000",240
M6L,"over $250,000",120
M6M,"Under $5,000",3030
M6M,"$5,000  to $10,000",1570
M6M,"$10,000 to $15,000",2550
M6M,"$15,000 to $20,000",3220
M6M,"$20,000 to $25,000",3730
M6M,"$25,000 to $30,000",2460
M6M,"$30,000 to $35,000",2180
M6M,"$35,000 to $40,000",2000
M6M,"$40,000 to $45,000",1740
M6M,"$45,000 to $50,000",1610
M6M,"$50,000 to $55,000",1410
M6M,"$55,000 to $60,000",1190
M6M,"$60,000 to $70,000",1770
M6M,"$70,000 to $80,000",1320
M6M,"$80,000 to $90,000",1000
M6M,"$90,000 to $100,000",750
M6M,"$100,000 to $150,000",1310
M6M,"$150,000 to $250,000",350
M6M,"over $250,000",120
M6N,"Under $5,000",2750
M6N,"$5,000  to $10,000",1640
M6N,"$10,000 to $15,000",2410
M6N,"$15,000 to $20,000",3100
M6N,"$20,000 to $25,000",3710
M6N,"$25,000 to $30,000",2280
M6N,"$30,000 to $35,000",2030
M6N,"$35,000 to $40,000",1770
M6N,"$40,000 to $45,000",1520
M6N,"$45,000 to $50,000",1440
M6N,"$50,000 to $55,000",1260
M6N,"$55,000 to $60,000",1050
M6N,"$60,000 to $70,000",1800
M6N,"$70,000 to $80,000",1450
M6N,"$80,000 to $90,000",1240
M6N,"$90,000 to $100,000",890
M6N,"$100,000 to $150,000",1920
M6N,"$150,000 to $250,000",540
M6N,"over $250,000",140
M6P,"Under $5,000",2000
M6P,"$5,000  to $10,000",1040
M6P,"$10,000 to $15,000",1500
M6P,"$15,000 to $20,000",1880
M6P,"$20,000 to $25,000",2410
M6P,"$25,000 to $30,000",1590
M6P,"$30,000 to $35,000",1310
M6P,"$35,000 to $40,000",1290
M6P,"$40,000 to $45,000",1230
M6P,"$45,000 to $50,000",1260
M6P,"$50,000 to $55,000",1130
M6P,"$55,000 to $60,000",1060
M6P,"$60,000 to $70,000",1810
M6P,"$70,000 to $80,000",1620
M6P,"$80,000 to $90,000",1470
M6P,"$90,000 to $100,000",1300
M6P,"$100,000 to $150,000",3810
M6P,"$150,000 to $250,000",1940
M6P,"over $250,000",1010
M6R,"Under $5,000",790
M6R,"$5,000  to $10,000",520
M6R,"$10,000 to $15,000",680
M6R,"$15,000 to $20,000",790
M6R,"$20,000 to $25,000",1070
M6R,"$25,000 to $30,000",680
M6R,"$30,000 to $35,000",610
M6R,"$35,000 to $40,000",560
M6R,"$40,000 to $45,000",540
M6R,"$45,000 to $50,000",520
M6R,"$50,000 to $55,000",460
M6R,"$55,000 to $60,000",430
M6R,"$60,000 to $70,000",790
M6R,"$70,000 to $80,000",680
M6R,"$80,000 to $90,000",650
M6R,"$90,000 to $100,000",620
M6R,"$100,000 to $150,000",1840
M6R,"$150,000 to $250,000",1290
M6R,"over $250,000",930
M6S,"Under $5,000",1670
M6S,"$5,000  to $10,000",900
M6S,"$10,000 to $15,000",1110
M6S,"$15,000 to $20,000",1310
M6S,"$20,000 to $25,000",1620
M6S,"$25,000 to $30,000",1200
M6S,"$30,000 to $35,000",1000
M6S,"$35,000 to $40,000",920
M6S,"$40,000 to $45,000",870
M6S,"$45,000 to $50,000",920
M6S,"$50,000 to $55,000",810
M6S,"$55,000 to $60,000",750
M6S,"$60,000 to $70,000",1510
M6S,"$70,000 to $80,000",1450
M6S,"$80,000 to $90,000",1260
M6S,"$90,000 to $100,000",1130
M6S,"$100,000 to $150,000",3680
M6S,"$150,000 to $250,000",2280
M6S,"over $250,000",1760
M7A,"Under $5,000",0
M7A,"$5,000  to $10,000",0
M7A,"$10,000 to $15,000",0
M7A,"$15,000 to $20,000",0
M7A,"$20,000 to $25,000",0
M7A,"$25,000 to $30,000",0
M7A,"$30,000 to $35,000",0
M7A,"$35,000 to $40,000",0
M7A,"$40,000 to $45,000",0
M7A,"$45,000 to $50,000",0
M7A,"$50,000 to $55,000",0
M7A,"$55,000 to $60,000",0
M7A,"$60,000 to $70,000",0
M7A,"$70,000 to $80,000",0
M7A,"$80,000 to $90,000",0
M7A,"$90,000 to $100,000",0
M7A,"$100,000 to $150,000",0
M7A,"$150,000 to $250,000",0
M7A,"over $250,000",0
M7Y,"Under $5,000",0
M7Y,"$5,000  to $10,000",0
M7Y,"$10,000 to $15,000",0
M7Y,"$15,000 to $20,000",0
M7Y,"$20,000 to $25,000",0
M7Y,"$25,000 to $30,000",0
M7Y,"$30,000 to $35,000",0
M7Y,"$35,000 to $40,000",0
M7Y,"$40,000 to $45,000",0
M7Y,"$45,000 to $50,000",0
M7Y,"$50,000 to $55,000",0
M7Y,"$55,000 to $60,000",0
M7Y,"$60,000 to $70,000",0
M7Y,"$70,000 to $80,000",0
M7Y,"$80,000 to $90,000",0
M7Y,"$90,000 to $100,000",0
M7Y,"$100,000 to $150,000",0
M7Y,"$150,000 to $250,000",0
M7Y,"over $250,000",0
M8V,"Under $5,000",2460
M8V,"$5,000  to $10,000",1130
M8V,"$10,000 to $15,000",1700
M8V,"$15,000 to $20,000",2270
M8V,"$20,000 to $25,000",2950
M8V,"$25,000 to $30,000",1880
M8V,"$30,000 to $35,000",1580
M8V,"$35,000 to $40,000",1550
M8V,"$40,000 to $45,000",1510
M8V,"$45,000 to $50,000",1400
M8V,"$50,000 to $55,000",1320
M8V,"$55,000 to $60,000",1160
M8V,"$60,000 to $70,000",2170
M8V,"$70,000 to $80,000",1880
M8V,"$80,000 to $90,000",1610
M8V,"$90,000 to $100,000",1390
M8V,"$100,000 to $150,000",3800
M8V,"$150,000 to $250,000",1780
M8V,"over $250,000",840
M8W,"Under $5,000",1150
M8W,"$5,000  to $10,000",620
M8W,"$10,000 to $15,000",900
M8W,"$15,000 to $20,000",1130
M8W,"$20,000 to $25,000",1450
M8W,"$25,000 to $30,000",1030
M8W,"$30,000 to $35,000",920
M8W,"$35,000 to $40,000",920
M8W,"$40,000 to $45,000",830
M8W,"$45,000 to $50,000",810
M8W,"$50,000 to $55,000",690
M8W,"$55,000 to $60,000",630
M8W,"$60,000 to $70,000",1200
M8W,"$70,000 to $80,000",980
M8W,"$80,000 to $90,000",820
M8W,"$90,000 to $100,000",660
M8W,"$100,000 to $150,000",1900
M8W,"$150,000 to $250,000",840
M8W,"over $250,000",420
M8X,"Under $5,000",520
M8X,"$5,000  to $10,000",260
M8X,"$10,000 to $15,000",320
M8X,"$15,000 to $20,000",340
M8X,"$20,000 to $25,000",410
M8X,"$25,000 to $30,000",310
M8X,"$30,000 to $35,000",300
M8X,"$35,000 to $40,000",280
M8X,"$40,000 to $45,000",270
M8X,"$45,000 to $50,000",330
M8X,"$50,000 to $55,000",240
M8X,"$55,000 to $60,000",250
M8X,"$60,000 to $70,000",490
M8X,"$70,000 to $80,000",460
M8X,"$80,000 to $90,000",430
M8X,"$90,000 to $100,000",380
M8X,"$100,000 to $150,000",1200
M8X,"$150,000 to $250,000",1040
M8X,"over $250,000",1240
M8Y,"Under $5,000",1170
M8Y,"$5,000  to $10,000",550
M8Y,"$10,000 to $15,000",790
M8Y,"$15,000 to $20,000",1190
M8Y,"$20,000 to $25,000",1310
M8Y,"$25,000 to $30,000",840
M8Y,"$30,000 to $35,000",750
M8Y,"$35,000 to $40,000",720
M8Y,"$40,000 to $45,000",670
M8Y,"$45,000 to $50,000",660
M8Y,"$50,000 to $55,000",620
M8Y,"$55,000 to $60,000",540
M8Y,"$60,000 to $70,000",1040
M8Y,"$70,000 to $80,000",940
M8Y,"$80,000 to $90,000",770
M8Y,"$90,000 to $100,000",670
M8Y,"$100,000 to $150,000",2000
M8Y,"$150,000 to $250,000",1160
M8Y,"over $250,000",730
M8Z,"Under $5,000",900
M8Z,"$5,000  to $10,000",490
M8Z,"$10,000 to $15,000",650
M8Z,"$15,000 to $20,000",840
M8Z,"$20,000 to $25,000",1060
M8Z,"$25,000 to $30,000",750
M8Z,"$30,000 to $35,000",660
M8Z,"$35,000 to $40,000",600
M8Z,"$40,000 to $45,000",630
M8Z,"$45,000 to $50,000",570
M8Z,"$50,000 to $55,000",550
M8Z,"$55,000 to $60,000",490
M8Z,"$60,000 to $70,000",990
M8Z,"$70,000 to $80,000",870
M8Z,"$80,000 to $90,000",710
M8Z,"$90,000 to $100,000",630
M8Z,"$100,000 to $150,000",1930
M8Z,"$150,000 to $250,000",970
M8Z,"over $250,000",610
M9A,"Under $5,000",2230
M9A,"$5,000  to $10,000",1050
M9A,"$10,000 to $15,000",1450
M9A,"$15,000 to $20,000",1800
M9A,"$20,000 to $25,000",2190
M9A,"$25,000 to $30,000",1500
M9A,"$30,000 to $35,000",1290
M9A,"$35,000 to $40,000",1260
M9A,"$40,000 to $45,000",1200
M9A,"$45,000 to $50,000",1260
M9A,"$50,000 to $55,000",1130
M9A,"$55,000 to $60,000",960
M9A,"$60,000 to $70,000",1780
M9A,"$70,000 to $80,000",1570
M9A,"$80,000 to $90,000",1330
M9A,"$90,000 to $100,000",1090
M9A,"$100,000 to $150,000",2960
M9A,"$150,000 to $250,000",1920
M9A,"over $250,000",1880
M9B,"Under $5,000",2140
M9B,"$5,000  to $10,000",1010
M9B,"$10,000 to $15,000",1360
M9B,"$15,000 to $20,000",1750
M9B,"$20,000 to $25,000",1970
M9B,"$25,000 to $30,000",1380
M9B,"$30,000 to $35,000",1250
M9B,"$35,000 to $40,000",1160
M9B,"$40,000 to $45,000",1080
M9B,"$45,000 to $50,000",1150
M9B,"$50,000 to $55,000",1020
M9B,"$55,000 to $60,000",990
M9B,"$60,000 to $70,000",1680
M9B,"$70,000 to $80,000",1510
M9B,"$80,000 to $90,000",1330
M9B,"$90,000 to $100,000",1210
M9B,"$100,000 to $150,000",3070
M9B,"$150,000 to $250,000",1610
M9B,"over $250,000",910
M9C,"Under $5,000",2380
M9C,"$5,000  to $10,000",1130
M9C,"$10,000 to $15,000",1610
M9C,"$15,000 to $20,000",2210
M9C,"$20,000 to $25,000",2570
M9C,"$25,000 to $30,000",1930
M9C,"$30,000 to $35,000",1630
M9C,"$35,000 to $40,000",1540
M9C,"$40,000 to $45,000",1490
M9C,"$45,000 to $50,000",1500
M9C,"$50,000 to $55,000",1370
M9C,"$55,000 to $60,000",1170
M9C,"$60,000 to $70,000",2130
M9C,"$70,000 to $80,000",1830
M9C,"$80,000 to $90,000",1600
M9C,"$90,000 to $100,000",1260
M9C,"$100,000 to $150,000",3050
M9C,"$150,000 to $250,000",1180
M9C,"over $250,000",540
M9L,"Under $5,000",1210
M9L,"$5,000  to $10,000",520
M9L,"$10,000 to $15,000",850
M9L,"$15,000 to $20,000",960
M9L,"$20,000 to $25,000",1260
M9L,"$25,000 to $30,000",880
M9L,"$30,000 to $35,000",690
M9L,"$35,000 to $40,000",570
M9L,"$40,000 to $45,000",490
M9L,"$45,000 to $50,000",510
M9L,"$50,000 to $55,000",380
M9L,"$55,000 to $60,000",330
M9L,"$60,000 to $70,000",520
M9L,"$70,000 to $80,000",380
M9L,"$80,000 to $90,000",310
M9L,"$90,000 to $100,000",190
M9L,"$100,000 to $150,000",370
M9L,"$150,000 to $250,000",80
M9L,"over $250,000",40
M9M,"Under $5,000",1970
M9M,"$5,000  to $10,000",900
M9M,"$10,000 to $15,000",1430
M9M,"$15,000 to $20,000",1890
M9M,"$20,000 to $25,000",2110
M9M,"$25,000 to $30,000",1420
M9M,"$30,000 to $35,000",1230
M9M,"$35,000 to $40,000",1190
M9M,"$40,000 to $45,000",1070
M9M,"$45,000 to $50,000",990
M9M,"$50,000 to $55,000",810
M9M,"$55,000 to $60,000",730
M9M,"$60,000 to $70,000",1100
M9M,"$70,000 to $80,000",870
M9M,"$80,000 to $90,000",610
M9M,"$90,000 to $100,000",400
M9M,"$100,000 to $150,000",750
M9M,"$150,000 to $250,000",180
M9M,"over $250,000",40
M9N,"Under $5,000",1780
M9N,"$5,000  to $10,000",990
M9N,"$10,000 to $15,000",1670
M9N,"$15,000 to $20,000",2010
M9N,"$20,000 to $25,000",2360
M9N,"$25,000 to $30,000",1520
M9N,"$30,000 to $35,000",1300
M9N,"$35,000 to $40,000",1120
M9N,"$40,000 to $45,000",1070
M9N,"$45,000 to $50,000",970
M9N,"$50,000 to $55,000",830
M9N,"$55,000 to $60,000",730
M9N,"$60,000 to $70,000",1170
M9N,"$70,000 to $80,000",890
M9N,"$80,000 to $90,000",670
M9N,"$90,000 to $100,000",480
M9N,"$100,000 to $150,000",1090
M9N,"$150,000 to $250,000",280
M9N,"over $250,000",90
M9P,"Under $5,000",1260
M9P,"$5,000  to $10,000",740
M9P,"$10,000 to $15,000",980
M9P,"$15,000 to $20,000",1270
M9P,"$20,000 to $25,000",1640
M9P,"$25,000 to $30,000",1010
M9P,"$30,000 to $35,000",880
M9P,"$35,000 to $40,000",820
M9P,"$40,000 to $45,000",770
M9P,"$45,000 to $50,000",750
M9P,"$50,000 to $55,000",680
M9P,"$55,000 to $60,000",600
M9P,"$60,000 to $70,000",1050
M9P,"$70,000 to $80,000",860
M9P,"$80,000 to $90,000",700
M9P,"$90,000 to $100,000",590
M9P,"$100,000 to $150,000",1510
M9P,"$150,000 to $250,000",660
M9P,"over $250,000",330
M9R,"Under $5,000",2750
M9R,"$5,000  to $10,000",1220
M9R,"$10,000 to $15,000",1660
M9R,"$15,000 to $20,000",2370
M9R,"$20,000 to $25,000",2960
M9R,"$25,000 to $30,000",2040
M9R,"$30,000 to $35,000",1640
M9R,"$35,000 to $40,000",1540
M9R,"$40,000 to $45,000",1320
M9R,"$45,000 to $50,000",1280
M9R,"$50,000 to $55,000",1140
M9R,"$55,000 to $60,000",970
M9R,"$60,000 to $70,000",1660
M9R,"$70,000 to $80,000",1230
M9R,"$80,000 to $90,000",970
M9R,"$90,000 to $100,000",760
M9R,"$100,000 to $150,000",1710
M9R,"$150,000 to $250,000",560
M9R,"over $250,000",260
M9V,"Under $5,000",6150
M9V,"$5,000  to $10,000",2680
M9V,"$10,000 to $15,000",3610
M9V,"$15,000 to $20,000",4730
M9V,"$20,000 to $25,000",5070
M9V,"$25,000 to $30,000",3660
M9V,"$30,000 to $35,000",3100
M9V,"$35,000 to $40,000",2840
M9V,"$40,000 to $45,000",2460
M9V,"$45,000 to $50,000",2250
M9V,"$50,000 to $55,000",1900
M9V,"$55,000 to $60,000",1510
M9V,"$60,000 to $70,000",2280
M9V,"$70,000 to $80,000",1600
M9V,"$80,000 to $90,000",1090
M9V,"$90,000 to $100,000",730
M9V,"$100,000 to $150,000",1270
M9V,"$150,000 to $250,000",270
M9V,"over $250,000",80
M9W,"Under $5,000",3780
M9W,"$5,000  to $10,000",1780
M9W,"$10,000 to $15,000",2460
M9W,"$15,000 to $20,000",3260
M9W,"$20,000 to $25,000",3800
M9W,"$25,000 to $30,000",2620
M9W,"$30,000 to $35,000",2380
M9W,"$35,000 to $40,000",2110
M9W,"$40,000 to $45,000",1860
M9W,"$45,000 to $50,000",1790
M9W,"$50,000 to $55,000",1550
M9W,"$55,000 to $60,000",1290
M9W,"$60,000 to $70,000",2000
M9W,"$70,000 to $80,000",1480
M9W,"$80,000 to $90,000",1110
M9W,"$90,000 to $100,000",810
M9W,"$100,000 to $150,000",1600
M9W,"$150,000 to $250,000",370
M9W,"over $250,000",140
N0A,"Under $5,000",3660
N0A,"$5,000  to $10,000",1020
N0A,"$10,000 to $15,000",1800
N0A,"$15,000 to $20,000",2250
N0A,"$20,000 to $25,000",2740
N0A,"$25,000 to $30,000",1770
N0A,"$30,000 to $35,000",1630
N0A,"$35,000 to $40,000",1690
N0A,"$40,000 to $45,000",1610
N0A,"$45,000 to $50,000",1710
N0A,"$50,000 to $55,000",1310
N0A,"$55,000 to $60,000",1160
N0A,"$60,000 to $70,000",1930
N0A,"$70,000 to $80,000",1630
N0A,"$80,000 to $90,000",1230
N0A,"$90,000 to $100,000",1010
N0A,"$100,000 to $150,000",2190
N0A,"$150,000 to $250,000",670
N0A,"over $250,000",240
N0B,"Under $5,000",3570
N0B,"$5,000  to $10,000",2140
N0B,"$10,000 to $15,000",2960
N0B,"$15,000 to $20,000",3460
N0B,"$20,000 to $25,000",4230
N0B,"$25,000 to $30,000",3360
N0B,"$30,000 to $35,000",3160
N0B,"$35,000 to $40,000",3180
N0B,"$40,000 to $45,000",3060
N0B,"$45,000 to $50,000",3450
N0B,"$50,000 to $55,000",3010
N0B,"$55,000 to $60,000",2670
N0B,"$60,000 to $70,000",4890
N0B,"$70,000 to $80,000",4290
N0B,"$80,000 to $90,000",3560
N0B,"$90,000 to $100,000",2930
N0B,"$100,000 to $150,000",7800
N0B,"$150,000 to $250,000",3470
N0B,"over $250,000",1930
N0C,"Under $5,000",860
N0C,"$5,000  to $10,000",510
N0C,"$10,000 to $15,000",810
N0C,"$15,000 to $20,000",980
N0C,"$20,000 to $25,000",1260
N0C,"$25,000 to $30,000",870
N0C,"$30,000 to $35,000",820
